69 1522315759 0.000000 7.200000 1.000000 1.000000 0.000000
69 1522315760 2.000000 7.200000 14.400000 14.400000 -20.200000
69 1522315761 1.000000 7.200000 21.600000 21.600000 -20.200000
69 1522315762 1.000000 7.200000 28.800000 28.800000 -20.200000
69 1522315763 1.000000 7.200000 36.000000 36.000000 -20.200000
69 1522315764 0.247104 51.800000 48.800000 48.800000 -20.200000
69 1522315765 0.247104 51.800000 61.600000 61.600000 -20.200000
69 1522315766 0.247104 51.800000 74.400000 74.400000 -20.200000
69 1522315767 0.247104 51.800000 87.200000 87.200000 -20.200000
69 1522315768 0.247104 51.800000 100.000000 100.000000 -20.200000
69 1522315769 0.000000 98.800000 100.000000 100.000000 -20.200000
69 1522315770 0.000000 98.800000 100.000000 100.000000 -20.200000
69 1522315771 0.000000 98.800000 100.000000 100.000000 -20.200000
69 1522315772 0.000000 98.800000 100.000000 100.000000 -20.200000
69 1522315773 0.000000 98.800000 100.000000 100.000000 -20.200000
69 1522315774 0.000000 143.800000 100.000000 100.000000 -20.200000
69 1522315775 0.000000 143.800000 100.000000 100.000000 -20.200000
69 1522315776 0.000000 143.800000 100.000000 100.000000 -20.200000
69 1522315777 0.000000 143.800000 100.000000 100.000000 -20.200000
69 1522315778 0.000000 143.800000 100.000000 100.000000 -20.200000
69 1522315779 0.000000 191.600000 100.000000 100.000000 -20.200000
69 1522315780 0.000000 191.600000 100.000000 100.000000 -20.200000
69 1522315781 0.000000 191.600000 100.000000 100.000000 -20.200000
69 1522315782 0.000000 191.600000 100.000000 100.000000 -20.200000
69 1522315783 0.000000 191.600000 100.000000 100.000000 -20.200000
69 1522315784 0.000000 236.000000 100.000000 100.000000 -20.200000
69 1522315785 0.000000 236.000000 100.000000 100.000000 -20.200000
69 1522315786 0.000000 236.000000 100.000000 100.000000 -20.200000
69 1522315787 0.000000 236.000000 100.000000 100.000000 -20.200000
69 1522315788 0.000000 236.000000 100.000000 100.000000 -20.200000
69 1522315789 0.000000 282.800000 100.000000 100.000000 -20.200000
69 1522315790 0.000000 282.800000 100.000000 100.000000 -20.200000
69 1522315791 0.000000 282.800000 100.000000 100.000000 -20.200000
69 1522315792 0.000000 282.800000 100.000000 100.000000 -20.200000
69 1522315793 0.000000 282.800000 100.000000 100.000000 -20.200000
69 1522315794 0.000000 327.600000 100.000000 100.000000 -20.200000
69 1522315795 0.000000 327.600000 100.000000 100.000000 -20.200000
69 1522315796 0.000000 327.600000 100.000000 100.000000 -20.200000
69 1522315797 0.000000 327.600000 100.000000 100.000000 -20.200000
